0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
0,1,7,2,0,2,12,4,18,42,0,0,0,5,6,0,0,14,0,260,6,3,1,0,2,144,72,0,0,1,0,0,48,3,0,22,13,2,11,174,1,23,17,2,0,12,0,18,4,0,0,7,0,0,0,0,0,97,0,208,118,4,7,4,0,0,14,5,0,0,6,246,68,0,297,3,16,2,118,1,2,0,52,2,0,276,44,6,0,432,0,8,4,225,9,1,13,15,0,21,0,0,2,0,0,1,0,0,0,6,9,0,0,1,0,0,0,2,0,1,0,0,0,0,1,23,1,0,330,21,27,0,4,3,5,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0,1,1,15,0,0,0,2,1,14,0,0,0,9,3,0,0,0,3,2,13,0,0,1,0,0,3,2,0,3,1,0,14,3,1,31,1,0,0,1,0,1,0,0,1,4,0,0,0,0,0,4,0,22,3,0,0,0,0,0,3,1,0,0,3,27,8,0,24,1,8,0,4,1,1,0,4,1,0,4,3,1,0,16,0,2,2,7,3,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,33,2,8,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10,10,1,1,4,23,4,15,37,0,0,1,5,8,260,0,9,1,0,41,18,0,0,2,160,115,1,0,2,0,0,52,6,0,27,22,1,6,194,1,17,21,3,0,26,2,18,4,1,1,7,0,1,0,0,0,139,0,217,223,5,6,2,0,14,33,9,1,0,4,343,48,0,415,3,15,4,109,1,1,0,159,0,1,298,109,6,0,611,0,8,5,267,9,1,44,12,2,18,14,0,2,0,2,0,3,0,1,7,19,0,1,2,0,0,0,1,19,4,0,2,0,0,1,16,0,1,517,25,25,0,20,9,34,2,1
0,2,2,0,1,1,0,1,1,5,0,0,0,3,3,6,0,3,1,41,0,1,0,0,1,1,4,1,0,1,1,0,5,0,0,2,0,0,3,6,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,3,0,7,6,0,0,0,0,1,14,2,1,0,1,12,4,0,15,0,2,2,4,1,0,0,13,0,0,9,9,2,0,21,0,1,1,8,1,0,3,4,1,1,2,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20,3,4,0,10,3,5,1,0
0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,3,0,0,0,18,1,0,0,0,0,4,17,0,0,0,0,0,1,1,0,2,4,0,0,2,0,1,1,2,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,3,5,2,1,1,0,1,1,2,0,0,0,4,0,0,4,1,1,1,2,0,1,0,5,0,0,5,2,0,0,8,0,0,0,4,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,7,2,1,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,1,1,0,0,0,0,0,1,1,0,0,0,2,1,2,0,3,0,2,1,0,0,0,0,2,3,0,0,2,0,0,4,0,0,1,0,0,1,2,0,4,2,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,3,1,0,4,0,0,3,4,0,0,0,1,0,0,2,1,2,0,2,0,1,2,2,1,0,0,3,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,3,1,0,0,0,1,0,0
0,1,6,1,0,1,14,1,6,18,0,0,0,1,8,144,0,2,0,160,1,4,0,0,2,0,40,0,0,1,0,0,29,0,0,11,7,1,5,175,0,4,7,2,0,14,1,14,1,0,0,1,0,0,0,0,0,58,0,111,71,1,8,2,0,0,6,4,0,0,7,142,27,0,179,0,9,0,76,0,0,0,28,0,0,134,34,2,0,265,0,3,2,139,2,0,8,4,0,10,0,0,1,0,0,1,0,0,0,5,3,0,0,1,0,0,0,1,0,2,0,1,0,0,0,6,0,0,192,8,10,0,0,1,3,1,1
0,2,8,1,0,1,5,4,10,24,0,0,0,4,2,72,0,13,0,115,4,17,0,0,3,40,0,0,0,0,0,0,9,5,0,13,28,0,3,52,1,30,21,4,0,53,0,3,1,0,0,4,0,1,0,0,0,33,0,62,42,3,5,2,0,5,5,6,0,0,2,84,30,0,86,5,10,3,29,1,1,0,26,0,1,78,16,4,0,147,0,3,2,59,8,0,4,5,0,16,4,0,0,1,0,0,0,0,0,6,5,0,1,2,0,0,0,1,7,2,0,0,0,0,1,11,1,0,116,12,9,0,2,3,9,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,4,1,0,0,0,2,0,0,0,1,1,0,2,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,2,0,4,1,2,10,0,0,0,2,1,48,0,3,0,52,5,1,0,0,4,29,9,0,0,1,0,0,0,0,0,14,2,0,4,35,0,9,4,0,0,3,0,5,0,0,0,4,0,0,0,0,0,31,0,41,28,0,1,3,0,0,6,3,0,0,0,64,9,0,64,1,0,2,30,0,3,0,11,0,0,67,12,3,0,109,0,1,1,45,0,1,2,5,0,5,0,0,2,0,1,1,0,0,0,3,5,0,0,2,0,0,0,0,0,2,0,0,0,0,1,6,0,0,87,2,7,0,1,3,2,2,0
0,0,0,2,0,1,6,1,3,0,0,0,0,1,0,3,0,2,0,6,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,2,3,0,0,1,0,3,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,4,0,4,1,1,0,1,0,0,3,0,0,0,0,6,2,0,5,1,0,1,3,0,0,0,3,0,0,4,2,0,0,6,0,0,0,3,3,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,2,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,9,0,0,0,1,3,8,0,0,0,4,1,22,0,3,0,27,2,2,0,0,1,11,13,0,0,0,0,0,14,2,0,0,2,0,3,18,0,11,4,2,0,6,0,2,0,0,0,3,0,0,0,0,0,8,0,22,13,0,2,2,0,0,2,4,0,0,1,28,12,0,35,1,1,2,18,0,2,0,6,0,0,27,5,2,0,50,0,2,3,24,4,2,1,5,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,0,0,1,0,0,0,0,1,11,0,0,37,4,5,0,0,4,4,2,0
0,0,1,1,0,2,4,4,6,5,0,0,0,1,0,13,0,1,0,22,0,4,0,0,0,7,28,0,0,1,0,0,2,3,0,2,0,0,1,10,0,4,7,4,0,12,0,3,1,0,0,3,0,1,0,0,0,7,0,15,8,1,1,2,0,0,3,1,0,0,0,16,5,0,19,2,4,1,11,0,1,0,6,0,0,13,5,2,0,29,0,0,0,17,3,0,1,2,0,6,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,20,5,2,0,2,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0,1,1,30,0,0,0,3,0,11,0,14,0,6,3,0,0,0,1,5,3,0,0,0,0,0,4,0,0,3,1,0,0,4,0,14,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3,0,23,5,3,0,1,0,0,2,2,0,0,1,24,4,0,27,0,1,1,9,1,0,0,3,0,0,12,3,2,1,31,0,2,2,13,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,29,2,5,0,1,2,2,1,0
0,1,5,1,0,1,12,2,11,26,0,0,1,2,6,174,0,3,0,194,6,2,0,0,2,175,52,0,0,1,0,0,35,1,0,18,10,1,4,0,0,6,9,3,0,9,2,23,5,1,1,4,0,0,0,0,0,78,0,150,83,0,8,2,0,0,9,3,0,0,6,174,37,0,247,0,15,2,99,0,0,0,40,0,0,169,35,6,0,334,0,4,2,195,8,0,8,8,0,13,0,0,1,1,0,0,0,0,1,6,10,0,0,1,0,0,0,1,0,4,0,1,0,0,0,9,0,0,243,9,13,0,2,2,3,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,2,2,5,0,0,1,1,5,22,0,0,0,2,2,23,0,31,0,17,1,1,0,0,4,4,30,0,0,0,0,0,9,3,0,11,4,0,14,6,0,0,6,1,0,7,0,0,2,0,0,7,0,0,1,0,0,11,0,32,9,1,1,1,0,0,6,2,0,0,1,45,7,0,34,2,7,0,10,0,2,0,7,0,0,11,3,4,1,38,0,2,2,13,7,0,1,5,0,11,1,0,1,2,0,0,0,0,0,4,7,0,0,1,0,0,0,0,1,0,0,0,0,1,3,8,0,0,57,3,15,0,2,3,2,0,0
0,1,6,1,0,0,1,0,6,5,0,0,0,1,1,17,0,1,0,21,1,1,0,0,2,7,21,0,0,0,0,0,4,1,0,4,7,0,2,9,0,6,0,0,0,12,0,0,1,0,0,3,0,0,0,0,0,7,0,14,10,1,1,0,0,0,4,1,0,0,2,19,6,0,23,0,3,0,8,0,1,0,8,0,0,15,7,3,0,34,0,1,1,15,9,1,0,3,0,5,1,0,0,1,1,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,25,5,3,0,2,0,3,1,0
0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,2,4,0,0,0,0,0,0,2,0,2,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,2,1,1,0,0,0,2,0,0,2,1,0,0,6,0,0,1,5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0,0,0,1,4,5,5,0,0,0,2,0,12,0,1,0,26,1,2,0,0,1,14,53,0,0,0,0,0,3,1,0,6,12,0,2,9,0,7,12,0,0,0,0,2,0,0,0,1,0,0,0,0,0,8,0,16,7,0,0,1,0,0,2,2,0,0,1,17,3,0,25,2,0,0,11,0,1,0,3,0,0,17,4,1,0,38,0,1,1,17,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,29,6,0,0,0,0,1,2,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,1,3,0,0,0,0,1,18,0,1,0,18,1,0,0,0,0,14,3,0,0,1,0,0,5,1,0,2,3,0,1,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,15,8,0,1,0,0,0,3,0,0,0,1,15,6,0,27,0,1,0,8,0,0,0,6,0,0,17,8,1,0,30,0,0,0,19,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,2,2,0,0,1,0,0,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,0,0,1,7,1,0,6,0,2,1,4,0,0,0,0,0,0,2,1,0,0,12,0,0,0,3,6,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0
